fewsid;Code;Omschrijving;CASnummer;Groep;Id;Begin geldigheid;Eind geldigheid
2261;PFDA;perfluordecaanzuur;335-76-2;ChemischeStof;4438;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2262;PFDPA;perfluordecylfosfonzuur;52299-26-0;ChemischeStof;6455;4 augustus 2020 00:00:00;1 januari 2100 00:00:00
2263;PFDoA;perfluordodecaanzuur;307-55-1;ChemischeStof;4439;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2264;PFDoAS;perfluordodecaansulfonzuur;79780-39-5;ChemischeStof;6438;8 juli 2020 00:00:00;1 januari 2100 00:00:00
2265;PFHpA;perfluorheptaanzuur;375-85-9;ChemischeStof;4440;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2266;PFHxA;perfluorhexaanzuur;307-24-4;ChemischeStof;4441;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2267;PFNA;perfluornonaanzuur;375-95-1;ChemischeStof;4442;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2268;PFOA;perfluoroctaanzuur;335-67-1;ChemischeStof;4443;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2269;PFOA_Ag;perfluoroctaanzuur, zilver(1plus)zout (1-1);335-93-3;ChemischeStof;5973;11 september 2018 00:00:00;1 januari 2100 00:00:00
2270;PFOA_K;perfluoroctaanzuur, kaliumzout;2395-00-8;ChemischeStof;5972;11 september 2018 00:00:00;1 januari 2100 00:00:00
2271;PFOA_NH4;perfluoroctaanzuur, ammoniumzout;3825-26-1;ChemischeStof;5970;11 september 2018 00:00:00;1 januari 2100 00:00:00
2272;PFOA_Na;perfluoroctaanzuur, natriumzout;335-95-5;ChemischeStof;5971;11 september 2018 00:00:00;1 januari 2100 00:00:00
2273;PFOPA;perfluoroctylfosfonzuur;40143-78-0;ChemischeStof;6454;4 augustus 2020 00:00:00;1 januari 2100 00:00:00
2274;PFOS;perfluoroctaansulfonzuur;1763-23-1;ChemischeStof;4445;6 juli 2021 00:00:00;1 januari 2100 00:00:00
2275;PFOSA;perfluoroctaansulfonamide;754-91-6;ChemischeStof;4446;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2276;PFOSF;perfluorooctaansulfonylfluoride;307-35-7;ChemischeStof;4447;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2277;PFOS_K;perfluoroctaansulfonaat, kaliumzout;2795-39-3;ChemischeStof;5974;11 september 2018 00:00:00;1 januari 2100 00:00:00
2278;PFPA;perfluorpentaanzuur;2706-90-3;ChemischeStof;4448;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2279;PFPeDA;perfluorpentadecaanzuur;141074-63-7;ChemischeStof;6456;4 augustus 2020 00:00:00;1 januari 2100 00:00:00
2280;PFTDA;perfluortridecaanzuur;72629-94-8;ChemischeStof;4449;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2281;PFTDAS;perfluortridecaansulfonzuur;791563-89-8;ChemischeStof;6439;8 juli 2020 00:00:00;1 januari 2100 00:00:00
2282;PFTeDA;perfluortetradecaanzuur;376-06-7;ChemischeStof;4450;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2283;PFUdA;perfluorundecaanzuur;2058-94-8;ChemischeStof;4451;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2284;PFUdAS;perfluorundecaansulfonzuur;749786-16-1;ChemischeStof;6437;8 juli 2020 00:00:00;1 januari 2100 00:00:00
2285;PGEEA;propyleenglycolmonoethyletheracetaat;54839-24-6;ChemischeStof;724;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2286;PGMEA;propyleenglycolmonomethyletheracetaat;108-65-6;ChemischeStof;66;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2287;PHMBHCl;polyhexamethyleenbiguanide hydrochloride;27083-27-8;ChemischeStof;6018;1 februari 2019 00:00:00;1 januari 2100 00:00:00
2288;PHOI;Phormidium [1];NVT;Object;5994;18 december 2018 00:00:00;1 januari 2100 00:00:00
2289;PLAN;Planktothrix;NVT;Object;4181;11 juni 2011 00:00:00;1 januari 2100 00:00:00
2290;PLANTADMTRAL;plantaardig materiaal;NVT;Object;6103;11 maart 2020 00:00:00;1 januari 2100 00:00:00
2291;PO4;fosfaat;14265-44-2;ChemischeStof;1334;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
2292;POELSK;Poelslak;NVT;Object;5168;10 januari 2015 00:00:00;1 januari 2100 00:00:00
2293;PSEUDMNARGNS;Pseudomonas aeruginosa;NVT;Object;4187;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2294;PTMEG;polytetramethyletherglycol;24979-97-3;ChemischeStof;4512;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2295;PUIN;Puin;NVT;Object;5088;17 mei 2014 00:00:00;1 januari 2100 00:00:00
2296;PULS;Puls;NVT;Object;4196;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2297;Pa;protactinium;7440-13-3;ChemischeStof;4340;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2298;Pa230;protactinium 230;15766-10-6;ChemischeStof;4341;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2299;Pa231;protactinium 231;14331-85-2;ChemischeStof;4342;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2300;Pa233;protactinium 233;13981-14-1;ChemischeStof;4343;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2301;Pb;lood;7439-92-1;ChemischeStof;1116;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2302;Pb210;lood 210;14255-04-0;ChemischeStof;4352;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2303;Pb211;lood 211;15816-77-0;ChemischeStof;4353;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2304;Pb212;lood 212;15092-94-1;ChemischeStof;4354;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2305;Pb214;lood 214;15067-28-4;ChemischeStof;4355;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2306;Pd;palladium;3-5-7440;ChemischeStof;1356;10 juni 2011 00:00:00;1 januari 2100 00:00:00
2307;Pd103;palladium 103;14967-68-1;ChemischeStof;4422;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2308;Pe;peryleen;198-55-0;ChemischeStof;4423;3 december 2014 00:00:00;1 januari 2100 00:00:00
2309;PeBrFyC1yacl;(pentabroomfenyl)methylacrylaat;59447-55-1;ChemischeStof;5240;31 januari 2015 00:00:00;1 januari 2100 00:00:00
2310;PeC2yHxAe;pentaethyleenhexamine;4067-16-7;ChemischeStof;5325;23 juli 2015 00:00:00;1 januari 2100 00:00:00
2311;PeClAn;pentachlooraniline;527-20-8;ChemischeStof;1385;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2312;PeClBen;pentachloorbenzeen;608-93-5;ChemischeStof;1387;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2313;PeClBentol;pentachloorbenzeenthiol;133-49-3;ChemischeStof;5190;31 januari 2015 00:00:00;1 januari 2100 00:00:00
2314;PeClC2a;pentachloorethaan;76-01-7;ChemischeStof;4426;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2315;PeClFol;pentachloorfenol;87-86-5;ChemischeStof;1390;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2316;PeClNO2Ben;pentachloornitrobenzeen (quintozeen);82-68-8;ChemischeStof;1455;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2317;PeClNaf;pentachloornaftaleen;1321-64-8;ChemischeStof;5185;31 januari 2015 00:00:00;1 januari 2100 00:00:00
2318;PeClansl;pentachlooranisol;1825-21-4;ChemischeStof;4425;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2319;PeerttT4NO3;pentaerythritoltetranitraat (PETN);78-11-5;ChemischeStof;5576;23 maart 2016 00:00:00;1 januari 2100 00:00:00
2320;Peglyme;pentaglyme;1191-87-3;ChemischeStof;4427;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2321;PenCl;pentanochloor;2307-68-8;ChemischeStof;4428;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2322;Pm;promethium;2-12-7440;ChemischeStof;4470;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2323;Po;polonium;6-8-7440;ChemischeStof;4472;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2324;Po210;polonium 210;13981-52-7;ChemischeStof;4473;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2325;Porg;fosfor organisch;NVT;ChemischeStof;4185;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
2326;Pr;praseodymium;7440-10-0;ChemischeStof;1414;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2327;Pt;platina;4-6-7440;ChemischeStof;1410;10 juni 2011 00:00:00;1 januari 2100 00:00:00
2328;Ptot;fosfor totaal;NVT;ChemischeStof;4188;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
2329;Pu;plutonium;5-7-7440;ChemischeStof;4515;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2330;Pu237;plutonium 237;15411-93-5;ChemischeStof;4516;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2331;Pu238;plutonium 238;13981-16-3;ChemischeStof;4517;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2332;Pu239;plutonium 239;15117-48-3;ChemischeStof;5528;25 november 2015 00:00:00;1 januari 2100 00:00:00
2333;Pu240;plutonium 240;14119-33-6;ChemischeStof;4518;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2334;Pyr;pyreen;129-00-0;ChemischeStof;1445;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2335;QAVbzC1214ak;quatern. ammoniumverb. benzyl-C12-14-alkyldimethyl- chloride;85409-22-9;ChemischeStof;5274;20 februari 2015 00:00:00;1 januari 2100 00:00:00
2336;R1FyC2ol;(R)-1-fenylethanol;1517-69-7;ChemischeStof;4549;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2337;RAT;Rat;NVT;Object;5266;12 februari 2015 00:00:00;1 januari 2100 00:00:00
2338;RDX;hexahydro-1,3,5-trinitro-1,3,5-triazin (RDX);121-82-4;ChemischeStof;4558;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2339;REPSTTVDG;Representatieve dag;NVT;Object;4257;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
2340;RESTBTA;Rest Beta;NVT;ChemischeStof;5014;21 januari 2014 00:00:00;1 januari 2100 00:00:00
2341;RUBBR;Rubber;NVT;Object;6104;11 maart 2020 00:00:00;1 januari 2100 00:00:00
2342;Ra;radium;7440-14-4;ChemischeStof;4550;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2343;Ra223;radium 223;15623-45-7;ChemischeStof;4551;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2344;Ra224;radium 224;13233-32-4;ChemischeStof;4552;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2345;Ra225;radium 225;13981-53-8;ChemischeStof;4553;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2346;Ra226;radium 226;13982-63-3;ChemischeStof;4554;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2347;Ra228;radium 228;15262-20-1;ChemischeStof;4555;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2348;Rb;rubidium;7440-17-7;ChemischeStof;1987;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2349;Rb86;rubidium 86;14932-53-7;ChemischeStof;4557;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2350;Re;renium;7440-15-5;ChemischeStof;4559;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2351;Re186;rhenium 186;14998-63-1;ChemischeStof;4560;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2352;Rf;rutherfordium;53850-36-5;ChemischeStof;4567;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2353;Rg;roentgenium;54386-24-2;ChemischeStof;4568;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2354;Rh;rhodium;7440-16-6;ChemischeStof;1461;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2355;Rn;radon;10043-92-2;ChemischeStof;4573;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2356;Ru;ruthenium;7440-18-8;ChemischeStof;4577;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2357;Ru103;ruthenium 103;13968-53-1;ChemischeStof;4578;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2358;Ru106;ruthenium 106;13967-48-1;ChemischeStof;4579;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2359;S;sulfide;18496-25-8;ChemischeStof;1511;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2360;S-aC1oxFyHAc;(S)-alfa-methoxyfenylazijnzuur-methylester;56143-21-6;ChemischeStof;6343;1 april 2020 00:00:00;1 januari 2100 00:00:00
2361;S6;zwavel (S6);NVT;ChemischeStof;1703;6 juli 2013 00:00:00;1 januari 2100 00:00:00
2362;S8;octylzwavel;7704-34-9;ChemischeStof;1706;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2363;SALMNLA;Salmonella;NVT;Object;1464;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2364;SCHAKLG;Schakeling;NVT;Object;4314;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
2365;SCHELPN_lg;Schelpen - leeg;NVT;Object;5761;28 januari 2017 00:00:00;1 januari 2100 00:00:00
2366;SCHUIM;Schuim;NVT;Object;4315;26 januari 2012 00:00:00;1 januari 2100 00:00:00
2367;SCHUTTG;schutting;NVT;Object;4316;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2368;SED;Sediment;NVT;Object;4452;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2369;SF6;zwavelhexafluoride;2551-62-4;ChemischeStof;4642;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2370;SLAK;Slak;NVT;Object;5267;12 februari 2015 00:00:00;1 januari 2100 00:00:00
2371;SLAKKHS;Slakkenhuis;NVT;Object;6102;11 maart 2020 00:00:00;1 januari 2100 00:00:00
2372;SLIB;Slib;NVT;Object;4505;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2373;SMAAK;Smaak;NVT;Object;1483;26 januari 2012 00:00:00;1 januari 2100 00:00:00
2374;SO2;zwaveldioxide;5-9-7446;ChemischeStof;4670;10 juni 2011 00:00:00;1 januari 2100 00:00:00
2375;SO3;sulfiet;14265-45-3;ChemischeStof;1513;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2376;SO4;sulfaat;14808-79-8;ChemischeStof;1508;9 juni 2011 00:00:00;1 januari 2100 00:00:00
2377;SPRONGLG;Spronglaag;NVT;Object;5016;21 januari 2014 00:00:00;1 januari 2100 00:00:00
2378;STAPHLCCARUS;Staphylococcus aureus;NVT;Object;5265;12 februari 2015 00:00:00;1 januari 2100 00:00:00
2379;STAPLCCCAGLP;Staphylococcen (coagulase positief);NVT;Object;5956;30 mei 2018 00:00:00;1 januari 2100 00:00:00
2380;STAPLCCN;Staphylococcen;NVT;Object;4617;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2381;STEEN;Steen;NVT;Object;4619;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
2382;STROOMRBS;Stroomribbels;NVT;Object;4630;21 januari 2012 00:00:00;1 januari 2100 00:00:00
2383;STRUIKLG;Struiklaag;NVT;Object;4636;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
2384;SUBMSPTN;Submerse planten;NVT;Object;4637;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
2385;SUBST;Substraat;NVT;Object;4639;26 januari 2012 00:00:00;1 januari 2100 00:00:00
2386;Sb;antimoon;7440-36-0;ChemischeStof;301;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2387;Sb122;antimoon 122;14374-79-9;ChemischeStof;4596;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2388;Sb124;antimoon 124;14683-10-4;ChemischeStof;4597;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2389;Sb125;antimoon 125;14234-35-6;ChemischeStof;4598;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2390;Sb127;antimoon 127;13968-50-8;ChemischeStof;4599;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2391;Sc;scandium;7440-20-2;ChemischeStof;1469;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2392;Sc46;scandium 46;13967-63-0;ChemischeStof;4604;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2393;Se;seleen;7782-49-2;ChemischeStof;1476;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
2394;Se75;seleen 75;14265-71-5;ChemischeStof;4633;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2395;SeO3;seleniet;14124-67-5;ChemischeStof;5547;16 januari 2016 00:00:00;1 januari 2100 00:00:00
2396;SeO4;selenaat;14124-68-6;ChemischeStof;5548;16 januari 2016 00:00:00;1 januari 2100 00:00:00
2397;Sg;seaborgium;54038-81-2;ChemischeStof;4646;7 januari 2012 00:00:00;1 januari 2100 00:00:00
2398;Si;silicium;7440-21-3;ChemischeStof;1479;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2399;SiO2;siliciumdioxide;14808-60-7;ChemischeStof;4656;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2400;Sm;samarium;7440-19-9;ChemischeStof;1466;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2401;SmtlCl;S-metolachloor;87392-12-9;ChemischeStof;4667;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2402;Sn;tin;7440-31-5;ChemischeStof;1564;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2403;Sn113;tin 113;13966-06-8;ChemischeStof;4668;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2404;Sn125;tin 125;14683-08-0;ChemischeStof;4669;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2405;Sr;strontium;7440-24-6;ChemischeStof;1501;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2406;Sr85;strontium 85;13967-73-2;ChemischeStof;4703;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2407;Sr89;strontium 89;14158-27-1;ChemischeStof;4704;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2408;Sr90;strontium 90;10098-97-2;ChemischeStof;4705;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2409;Stot;zwavel totaal;NVT;ChemischeStof;4625;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
2410;T2ClC2yPO4;tri(2-chloorethyl)fosfaat;115-96-8;ChemischeStof;1599;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2411;T4BrbFolA;tetrabroombisfenol A;79-94-7;ChemischeStof;4754;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2412;T4C1aDAobzfn;tetramethyldiaminobenzofenon;90-94-8;ChemischeStof;4755;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2413;T4C1olactlDu;tetramethanol-acetyleendiureum;5395-50-6;ChemischeStof;4756;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2414;T4C1oxC2a;tetramethoxyethaan;2517-44-4;ChemischeStof;6322;1 april 2020 00:00:00;1 januari 2100 00:00:00
2415;T4C1yBen;tetramethylbenzeen;25619-60-7;ChemischeStof;4757;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2416;T4C1yC4aDntl;tetramethylbutaandinitril;3333-52-6;ChemischeStof;6482;9 september 2020 00:00:00;1 januari 2100 00:00:00
2417;T4C1yNH4Cl;tetramethylammoniumchloride;75-57-0;ChemischeStof;4758;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2418;T4C1ySiO4;tetramethylsilicaat;681-84-5;ChemischeStof;6349;1 april 2020 00:00:00;1 januari 2100 00:00:00
2419;T4C1yurum;tetramethylureum;632-22-4;ChemischeStof;6287;1 april 2020 00:00:00;1 januari 2100 00:00:00
2420;T4C2yPb;tetraethyllood;78-00-2;ChemischeStof;6070;24 december 2019 00:00:00;1 januari 2100 00:00:00
2421;T4C2yeNHBr;tetraethylammonium bromide;71-91-0;ChemischeStof;6428;12 juni 2020 00:00:00;1 januari 2100 00:00:00
2422;T4C2yePeAe;tetraethyleenpentamine;112-57-2;ChemischeStof;4759;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2423;T4C3yNH3Br;tetrapropylammoniumbromide;1941-30-6;ChemischeStof;5585;19 maart 2016 00:00:00;1 januari 2100 00:00:00
2424;T4C4yNH4Br;tetrabutylammonium bromide;1643-19-2;ChemischeStof;6427;12 juni 2020 00:00:00;1 januari 2100 00:00:00
2425;T4C4yNH4CN;tetrabutylammonium cyanide;10442-39-4;ChemischeStof;6426;12 juni 2020 00:00:00;1 januari 2100 00:00:00
2426;T4C4yNH4Cl;tetrabutylammoniumchloride;1112-67-0;ChemischeStof;5584;19 maart 2016 00:00:00;1 januari 2100 00:00:00
2427;T4C4ySn;tetrabutyltin;1461-25-2;ChemischeStof;2309;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2428;T4ClBen;tetrachloorbenzeen;12408-10-5;ChemischeStof;5234;31 januari 2015 00:00:00;1 januari 2100 00:00:00
2429;T4ClC1a;tetrachloormethaan (tetra);56-23-5;ChemischeStof;1538;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2430;T4ClC2a;tetrachloorethaan;25322-20-7;ChemischeStof;2027;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2431;T4ClC2al;trichlooracetylchloride;76-02-8;ChemischeStof;4761;7 december 2018 00:00:00;1 januari 2100 00:00:00
2432;T4ClC2e;tetrachlooretheen (per);127-18-4;ChemischeStof;1536;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2433;T4ClNaf;tetrachloornaftaleen;1335-88-2;ChemischeStof;5191;31 januari 2015 00:00:00;1 januari 2100 00:00:00
2434;T4Clvfs;tetrachloorvinfos (mixed isomeren);961-11-5;ChemischeStof;1540;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2435;T4Dfn;tetradifon;116-29-0;ChemischeStof;1542;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2436;T4FC2e;tetrafluoretheen;116-14-3;ChemischeStof;4764;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2437;T4Hflmde;tetrahydroftaalimide;1469-48-3;ChemischeStof;4765;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2438;T4Hfrn;tetrahydrofuraan;109-99-9;ChemischeStof;1544;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2439;T4Htof11DO;tetrahydrothiofeen-1,1-dioxide;126-33-0;ChemischeStof;5164;13 november 2014 00:00:00;1 januari 2100 00:00:00
2440;T4Htofn;tetrahydrothiofeen;110-01-0;ChemischeStof;1546;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2441;T4ccne;tetracycline;60-54-8;ChemischeStof;4760;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2442;T4cnzl;tetraconazool;112281-77-3;ChemischeStof;4762;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2443;T4cycnHCl;tetracycline hydrochloride;64-75-5;ChemischeStof;4763;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2444;T4kHOC1yPSO4;tetrakis(hydroxymethyl)fosfoniumsulfaat;55566-30-8;ChemischeStof;4766;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2445;T4mtn;tetramethrin;7696-12-0;ChemischeStof;1548;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2446;T4sl;tetrasul;2227-13-6;ChemischeStof;4767;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2447;TAED;tetraacetylethyleendiamine;10543-57-4;ChemischeStof;4771;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2448;TBBPADM;tetrabroombifenol dimethyl;37853-61-5;ChemischeStof;4783;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2449;TBrC1a;tribroommethaan;75-25-2;ChemischeStof;1590;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2450;TBrC2e;tribroometheen;598-16-3;ChemischeStof;6117;13 maart 2020 00:00:00;1 januari 2100 00:00:00
2451;TBrHAc;tribroomazijnzuur;75-96-7;ChemischeStof;5813;13 mei 2017 00:00:00;1 januari 2100 00:00:00
2452;TC1yAe;trimethylamine;75-50-3;ChemischeStof;4787;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2453;TC1yC18yNH4B;trimethyloctadecylammonium bromide;1120-02-1;ChemischeStof;6462;4 september 2020 00:00:00;1 januari 2100 00:00:00
2454;TC1yNH4Cl;trimethylammoniumchloride;593-81-7;ChemischeStof;4789;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2455;TC1yPO4;trimethylfosfaat;512-56-1;ChemischeStof;4790;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2456;TC1yegcl;trimethyleenglycol (1,3-propyleenglycol);504-63-2;ChemischeStof;52;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2457;TC1yhdzne;trimethylhydrazine;1741-01-1;ChemischeStof;5017;21 januari 2014 00:00:00;1 januari 2100 00:00:00
2458;TC1ytoPO4;trimethylthiofosfaat;152-18-1;ChemischeStof;4791;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2459;TC2olAe;triethanolamine;102-71-6;ChemischeStof;1606;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2460;TC2yAe;triethylamine;121-44-8;ChemischeStof;1607;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2461;TC2yAeTcpr;triethylamine-triclopyr;57213-69-1;ChemischeStof;4792;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2462;TC2yPO4;triethylfosfaat;78-40-0;ChemischeStof;1609;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2463;TC2ycitt;triethylcitraat;77-93-0;ChemischeStof;4793;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2464;TC2yeT4Ae;triethyleentetramine;112-24-3;ChemischeStof;4794;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2465;TC2yegcl;triethyleenglycol;112-27-6;ChemischeStof;1608;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2466;TC2yegclDmtc;triethyleenglycol dimethacrylaat;109-16-0;ChemischeStof;6294;1 april 2020 00:00:00;1 januari 2100 00:00:00
2467;TC3yAe;tripropylamine;102-69-2;ChemischeStof;5597;30 juni 2016 00:00:00;1 januari 2100 00:00:00
2468;TC3yPO4;tripropylfosfaat;513-08-6;ChemischeStof;6126;13 maart 2020 00:00:00;1 januari 2100 00:00:00
2469;TC3yegcl;tripropyleenglycol;24800-44-0;ChemischeStof;1622;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2470;TC4yAe;tributylamine;102-82-9;ChemischeStof;2210;6 juli 2013 00:00:00;1 januari 2100 00:00:00
2471;TC4yPO4;tributylfosfaat;126-73-8;ChemischeStof;1591;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2472;TC4ySn;tributyltin (kation);36643-28-4;ChemischeStof;1712;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2473;TC4ySnactt;tributyltinacetaat;56-36-0;ChemischeStof;4796;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2474;TC4yTtoPO4;tributyltrithiofosfaat;78-48-8;ChemischeStof;4797;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2475;TC4yactcitt;tributylacetylcitraat;77-90-7;ChemischeStof;4795;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2476;TC8yPO4;trioctylfosfaat;25103-12-2;ChemischeStof;4798;8 juni 2011 00:00:00;1 januari 2100 00:00:00
2477;TC8ySn;trioctyltin (kation);869-59-0;ChemischeStof;4799;2 mei 2012 00:00:00;1 januari 2100 00:00:00
